更新时间: 2026-09-05 06:15:10（北京时间）仅供娱乐,切勿商用。
夏雪夏雨夏冰雹,http://live.nctv.top/huya.php?id=11352872
扫黑风暴,http://live.nctv.top/huya.php?id=11342404
云南虫谷,http://live.nctv.top/huya.php?id=11352910
三国演义,http://live.nctv.top/huya.php?id=11602081
神雕侠侣,http://live.nctv.top/huya.php?id=11352964
鬼吹灯,http://live.nctv.top/huya.php?id=29465863
渗透,http://live.nctv.top/huya.php?id=30080244
抗日游击队,http://live.nctv.top/huya.php?id=11352912
抗战英雄,http://live.nctv.top/huya.php?id=11352936
炊事班的故事,http://live.nctv.top/huya.php?id=19524135
民兵葛二蛋,http://live.nctv.top/huya.php?id=11602072
你是我的荣耀,http://live.nctv.top/huya.php?id=11352920
特种兵之火凤凰,http://live.nctv.top/huya.php?id=29982636
我就问你这瓜保熟吗,http://live.nctv.top/huya.php?id=11601970
一代枭雄,http://live.nctv.top/huya.php?id=11342398
白鹿原,http://live.nctv.top/huya.php?id=11342416
太极张三丰,http://live.nctv.top/huya.php?id=26355770
勇敢的心,http://live.nctv.top/huya.php?id=11602037
刑事侦缉档案,http://live.nctv.top/huya.php?id=29465856
漫长的季节,http://live.nctv.top/huya.php?id=11342393
王漫妮,http://live.nctv.top/huya.php?id=21059609
汉武大帝,http://live.nctv.top/huya.php?id=26355859
全职高手,http://live.nctv.top/huya.php?id=11352901
风筝,http://live.nctv.top/huya.php?id=30080225
陀枪师姐,http://live.nctv.top/huya.php?id=29465855
还珠格格,http://live.nctv.top/huya.php?id=30080241
与凤行,http://live.nctv.top/huya.php?id=26355866
湄公河大案,http://live.nctv.top/huya.php?id=30080245
星汉灿烂,http://live.nctv.top/huya.php?id=11336591
洗冤录,http://live.nctv.top/huya.php?id=29465851
一起同过窗,http://live.nctv.top/huya.php?id=30080228
盗墓笔记,http://live.nctv.top/huya.php?id=11352912
三体,http://live.nctv.top/huya.php?id=11352954
亲爱的热爱的,http://live.nctv.top/huya.php?id=29982671
怒海潜沙,http://live.nctv.top/huya.php?id=11342415
画像师,http://live.nctv.top/huya.php?id=11601962
开端,http://live.nctv.top/huya.php?id=11342397
良心医疗剧,http://live.nctv.top/huya.php?id=11352890
鬼吹灯,http://live.nctv.top/huya.php?id=11352883
大瓜,http://live.nctv.top/huya.php?id=11342436
怒晴湘西,http://live.nctv.top/huya.php?id=11602075
打工姐妹花,http://live.nctv.top/huya.php?id=21059564
扫黄先锋,http://live.nctv.top/huya.php?id=29465855
红色经典,http://live.nctv.top/huya.php?id=11602076
青岛往事,http://live.nctv.top/huya.php?id=11342434
创世纪,http://live.nctv.top/huya.php?id=29465852
妙手仁心,http://live.nctv.top/huya.php?id=29465853
特战荣耀,http://live.nctv.top/huya.php?id=30080252
笑看风云,http://live.nctv.top/huya.php?id=29465858
包蛋超人,http://live.nctv.top/huya.php?id=11342400
传闻中的陈芊芊,http://live.nctv.top/huya.php?id=21059608
双面胶,http://live.nctv.top/huya.php?id=11352956
宝总与王小姐,http://live.nctv.top/huya.php?id=21059580
国风动画,http://live.nctv.top/huya.php?id=30080242
编辑部的故事,http://live.nctv.top/huya.php?id=21059591
外科风云,http://live.nctv.top/huya.php?id=29982672
超级英雄,http://live.nctv.top/huya.php?id=29982666
有翡,http://live.nctv.top/huya.php?id=29982668
天天有喜,http://live.nctv.top/huya.php?id=26355849
梦中的那片海,http://live.nctv.top/huya.php?id=26355765
神探夏洛克,http://live.nctv.top/huya.php?id=26355792
星球大战,http://live.nctv.top/huya.php?id=30080234
陆贞传奇,http://live.nctv.top/huya.php?id=29982670
王子变青蛙,http://live.nctv.top/huya.php?id=11601964
顾晓梦,http://live.nctv.top/huya.php?id=21059605
草莽英雄,http://live.nctv.top/huya.php?id=11602042
孙先生,http://live.nctv.top/huya.php?id=26355821
斗罗大陆,http://live.nctv.top/huya.php?id=11352892
王艳,http://live.nctv.top/huya.php?id=11342420
星际迷航,http://live.nctv.top/huya.php?id=30080232
民调局异闻录,http://live.nctv.top/huya.php?id=26355820
瑶山,http://live.nctv.top/huya.php?id=11342392
超异能族,http://live.nctv.top/huya.php?id=21059586
无心法师,http://live.nctv.top/huya.php?id=30080233
熊出没,http://live.nctv.top/huya.php?id=11342438
启航,http://live.nctv.top/huya.php?id=30080248
童话经典·蜡笔小新欢乐多,http://live.nctv.top/huya.php?id=30362138
柯南剧场版,http://live.nctv.top/huya.php?id=30080236
黑子的篮球3,http://live.nctv.top/huya.php?id=30080253
迪迦奥特曼,http://live.nctv.top/huya.php?id=30080215
仙逆,http://live.nctv.top/huya.php?id=30080215
不良人6,http://live.nctv.top/huya.php?id=30080218
全职猎人,http://live.nctv.top/huya.php?id=30080254
黑子的篮球3,http://live.nctv.top/huya.php?id=30080253
天澜魔法高中,http://live.nctv.top/huya.php?id=26355772
迪士尼！超经典动画电影,http://live.nctv.top/huya.php?id=30080256
民调局异闻录,http://live.nctv.top/huya.php?id=26355820
地灵曲,http://live.nctv.top/huya.php?id=30080216
武魂世界,http://live.nctv.top/huya.php?id=30357181
网球王子,http://live.nctv.top/huya.php?id=11352882
国漫打戏天花板,http://live.nctv.top/huya.php?id=11352869
成龍历险记,http://live.nctv.top/huya.php?id=11352946
_blue胖,http://live.nctv.top/huya.php?id=11601963
七龍珠改,http://live.nctv.top/huya.php?id=11601966
一念斩千魔,http://live.nctv.top/huya.php?id=21059592
魔法少女,http://live.nctv.top/huya.php?id=21059587
一人之上,http://live.nctv.top/huya.php?id=11602065
编辑部的故事,http://live.nctv.top/huya.php?id=21059591
刘关张三活宝,http://live.nctv.top/huya.php?id=29465871
红娘妖狐,http://live.nctv.top/huya.php?id=11352967
灵界侦探浦饭幽助,http://live.nctv.top/huya.php?id=11602034
假面骑士龙骑,http://live.nctv.top/huya.php?id=11352918
易中天,http://live.nctv.top/huya.php?id=11602032
五哈,http://live.nctv.top/huya.php?id=30080247
维达人,http://live.nctv.top/huya.php?id=880219
水晶awa,http://live.nctv.top/huya.php?id=30080247
王纪超人,http://live.nctv.top/huya.php?id=21059551
-若凌Provence-,http://live.nctv.top/huya.php?id=11352955
脱口秀,http://live.nctv.top/huya.php?id=11352875
封神英雄,http://live.nctv.top/huya.php?id=30080246
RM跑男,http://live.nctv.top/huya.php?id=11336725
青环2,http://live.nctv.top/huya.php?id=30080243
刘小光,http://live.nctv.top/huya.php?id=11352938
脱口秀大会4,http://live.nctv.top/huya.php?id=29465870
奔跑家族,http://live.nctv.top/huya.php?id=29465869
宋小宝,http://live.nctv.top/huya.php?id=11352907
天赐5,http://live.nctv.top/huya.php?id=30080249
于谦吴京何猷君,http://live.nctv.top/huya.php?id=29982647
offer1,http://live.nctv.top/huya.php?id=30080237
还我瓢瓢拳,http://live.nctv.top/huya.php?id=21059578
电影_星爷,http://live.nctv.top/huya.php?id=11342412
电影_英叔,http://live.nctv.top/huya.php?id=11342421
电影_发哥,http://live.nctv.top/huya.php?id=11342387
电影_成龙,http://live.nctv.top/huya.php?id=11342386
电影_王晶,http://live.nctv.top/huya.php?id=11602058
电影_沈腾,http://live.nctv.top/huya.php?id=11601968
电影_黄渤,http://live.nctv.top/huya.php?id=11352876
电影_强森,http://live.nctv.top/huya.php?id=21059581
电影_漫威,http://live.nctv.top/huya.php?id=11602034
电影_宇宙,http://live.nctv.top/huya.php?id=11342428
电影_怪兽,http://live.nctv.top/huya.php?id=21059577
电影_武侠,http://live.nctv.top/huya.php?id=11342427
电影_警匪,http://live.nctv.top/huya.php?id=11352886
电影_罪犯,http://live.nctv.top/huya.php?id=11352962
电影_枪战,http://live.nctv.top/huya.php?id=21059579
电影_赛车,http://live.nctv.top/huya.php?id=11279247
电影_推荐,http://live.nctv.top/huya.php?id=11602041
电影_热血,http://live.nctv.top/huya.php?id=11352934
电影_盗墓,http://live.nctv.top/huya.php?id=21059552
电影_贺岁,http://live.nctv.top/huya.php?id=11601971
电影_玄幻,http://live.nctv.top/huya.php?id=11342414
电影_谍战,http://live.nctv.top/huya.php?id=21059585
电影_喜剧,http://live.nctv.top/huya.php?id=11352877
电影_港片,http://live.nctv.top/huya.php?id=11602043
电影_国产,http://live.nctv.top/huya.php?id=11352973
电影_周星星,http://live.nctv.top/huya.php?id=11336587
电影_李连杰,http://live.nctv.top/huya.php?id=11342390
电影_洪金宝,http://live.nctv.top/huya.php?id=11279251
电影_梁家辉,http://live.nctv.top/huya.php?id=11342429
电影_许冠英,http://live.nctv.top/huya.php?id=11601972
电影_刘德华,http://live.nctv.top/huya.php?id=11342424
电影_斯坦森,http://live.nctv.top/huya.php?id=21059588
电影_八点档,http://live.nctv.top/huya.php?id=880261
电影_贺岁片,http://live.nctv.top/huya.php?id=11601986
电影_功夫片,http://live.nctv.top/huya.php?id=11352941
电影_黑帮片,http://live.nctv.top/huya.php?id=11336719
电影_丧尸片,http://live.nctv.top/huya.php?id=21059578
电影_灾难片,http://live.nctv.top/huya.php?id=11602075
电影_谍战片,http://live.nctv.top/huya.php?id=21059587
电影_战争片,http://live.nctv.top/huya.php?id=21059574
电影_犯罪片,http://live.nctv.top/huya.php?id=11352974
电影_古装片,http://live.nctv.top/huya.php?id=11336590
电影_高分动作,http://live.nctv.top/huya.php?id=11352884
电影_动作电影,http://live.nctv.top/huya.php?id=11602077
电影_搞笑喜剧,http://live.nctv.top/huya.php?id=11342423
电影_喜剧专场,http://live.nctv.top/huya.php?id=11602044
电影_欢笑影院,http://live.nctv.top/huya.php?id=11352894
电影_不挤影院,http://live.nctv.top/huya.php?id=11352897
电影_国产悬疑,http://live.nctv.top/huya.php?id=11342395
电影_快意江湖,http://live.nctv.top/huya.php?id=11342435
电影_黑帮斗争,http://live.nctv.top/huya.php?id=11342419
电影_古墓系列,http://live.nctv.top/huya.php?id=11352913
电影_嫣然影厅,http://live.nctv.top/huya.php?id=11601977
电影_女神系列,http://live.nctv.top/huya.php?id=11336571
电影_经典女神,http://live.nctv.top/huya.php?id=11352909
电影_许氏三杰,http://live.nctv.top/huya.php?id=11602033
电影_经典港片,http://live.nctv.top/huya.php?id=11352965
电影_镖行天下,http://live.nctv.top/huya.php?id=11352969
电影_喜乐影院,http://live.nctv.top/huya.php?id=21059580
电影_蘑菇影厅,http://live.nctv.top/huya.php?id=11601981
电影_搞笑恐怖,http://live.nctv.top/huya.php?id=11601960
电影_死神来了,http://live.nctv.top/huya.php?id=11352903
电影_怪兽系列,http://live.nctv.top/huya.php?id=21059554
搞笑_陈翔六点半,http://live.nctv.top/huya.php?id=11274154
解说_电影狂人,http://live.nctv.top/huya.php?id=18715610
解说_鹿哥电影,http://live.nctv.top/huya.php?id=24396360
解说_斌哥漫说,http://live.nctv.top/huya.php?id=18632116
解说_续哥说电影,http://live.nctv.top/huya.php?id=24396472
解说_小川侃电影,http://live.nctv.top/huya.php?id=15870999
解说_阿钙扒瞎,http://live.nctv.top/huya.php?id=15978172
解说_阿良说剧,http://live.nctv.top/huya.php?id=20488841
解说_鱼丸电影,http://live.nctv.top/huya.php?id=16615910
解说_阿斗说电影,http://live.nctv.top/huya.php?id=13303478
解说_扁豆看电影,http://live.nctv.top/huya.php?id=16028551
解说_乌贼说电影,http://live.nctv.top/huya.php?id=16604522
解说_大象放映室,http://live.nctv.top/huya.php?id=21277391
解说_科幻梦工场,http://live.nctv.top/huya.php?id=15152155
解说_亮哥讲电影,http://live.nctv.top/huya.php?id=16144175
解说_越哥说电影,http://live.nctv.top/huya.php?id=15894162
解说_小冉看电影,http://live.nctv.top/huya.php?id=17341907
解说_虎妞说电影,http://live.nctv.top/huya.php?id=20343144
解说_涵哥评电影,http://live.nctv.top/huya.php?id=16865726
解说_老皮讲电影,http://live.nctv.top/huya.php?id=16968572
解说_默爷侃电影,http://live.nctv.top/huya.php?id=17204307
解说_冷君说电影,http://live.nctv.top/huya.php?id=16739452
解说_刘老师说电影,http://live.nctv.top/huya.php?id=20289754
解说_恐怖电影解说,http://live.nctv.top/huya.php?id=16741179
剧集_老三国,http://live.nctv.top/huya.php?id=11602081
剧集_新三国,http://live.nctv.top/huya.php?id=11352944
剧集_纪晓岚,http://live.nctv.top/huya.php?id=11342396
剧集_庆余年,http://live.nctv.top/huya.php?id=11352960
剧集_雍正王朝,http://live.nctv.top/huya.php?id=11342439
剧集_士兵突击,http://live.nctv.top/huya.php?id=11342430
剧集_爱情公寓,http://live.nctv.top/huya.php?id=11336726
剧集_家有儿女,http://live.nctv.top/huya.php?id=11352872
剧集_武林外传,http://live.nctv.top/huya.php?id=21059598
剧集_地下交通站,http://live.nctv.top/huya.php?id=11342433
剧集_邻里一家亲,http://live.nctv.top/huya.php?id=11342426
搞笑_陈翔六点半,http://live.nctv.top/huya.php?id=11274154
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/smil/index.m3u8?fmt=ts2hls
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/smil/index.m3u8?fmt=ts2hls
浙江钱江台,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233008/smil/index.m3u8?fmt=ts2hls
浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生,http://120.55.49.231:3095/rtp/233.50.201.136:5140
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://qiniup-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233011/smil/index.m3u8?fmt=ts2hls
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140
杭州明珠,http://120.55.49.231:3095/rtp/233.50.201.174:5140
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
杭州生活,http://www.jeremyoto.com:82/rtp/233.50.201.175:5140
杭州影视,http://120.55.49.231:3095/rtp/233.50.201.176:5140
杭州影视,http://www.jeremyoto.com:82/rtp/233.50.201.176:5140
杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
杭州青少,http://www.jeremyoto.com:82/rtp/233.50.201.177:5140
杭州导视,http://120.55.49.231:3095/rtp/233.50.201.182:5140
杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140
宁波TV1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140
宁波TV2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140
宁波TV3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140
宁波TV4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://120.55.49.231:3095/rtp/233.50.201.133:5140
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
浙江国际,https://ct-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://qiniup-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
嘉兴新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235458/smil/index.m3u8?fmt=ts2hls
嘉兴公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235460/smil/index.m3u8?fmt=ts2hls
嘉兴文化影视,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235447/smil/index.m3u8?fmt=ts2hls
丽水公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235525/smil/index.m3u8?fmt=ts2hls
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
湖州公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235526/smil/index.m3u8?fmt=ts2hls
湖州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235527/smil/index.m3u8?fmt=ts2hls
湖州文化娱乐,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235529/smil/index.m3u8?fmt=ts2hls
衢州公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235443/smil/index.m3u8?fmt=ts2hls
衢州公共,http://120.55.49.231:3095/rtp/233.50.202.12:5140
衢州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235441/smil/index.m3u8?fmt=ts2hls
金华教育科技,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234568/smil/index.m3u8?fmt=ts2hls
金华新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234612/smil/index.m3u8?fmt=ts2hls
金华公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234615/smil/index.m3u8?fmt=ts2hls
舟山新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235449/smil/index.m3u8?fmt=ts2hls
舟山公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235445/smil/index.m3u8?fmt=ts2hls
温州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236328/smil/index.m3u8?fmt=ts2hls
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232996/smil/index.m3u8?fmt=ts2hls
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
